car,0.9070,1266.37,777.34,1918.98,1075.16
car,0.8478,1177.16,712.49,1367.80,832.14
person,0.8109,619.23,768.82,705.69,1015.59
person,0.7721,826.69,754.79,965.13,1073.98
person,0.7643,343.06,736.26,446.43,1040.69
person,0.7398,0.00,830.82,360.56,1072.90
car,0.6677,1044.91,712.85,1192.31,843.92
person,0.6541,426.30,743.36,510.72,1035.15
person,0.6472,505.30,761.83,592.62,1028.18
person,0.4884,777.72,739.36,854.29,1019.82
person,0.4174,578.48,764.19,630.47,934.24
person,0.3266,208.55,753.63,285.10,839.61
truck,0.3229,979.18,656.47,1166.02,793.05
person,0.2769,283.57,763.96,341.48,867.63
person,0.2699,999.33,738.19,1062.88,876.58
car,0.2688,1517.89,757.88,1592.73,792.80
