car,0.8960,1466.57,733.91,1919.76,967.94
car,0.8765,1140.79,766.18,1585.13,993.74
person,0.7168,327.54,814.25,639.57,1077.69
person,0.7074,1033.51,740.23,1105.45,1002.88
person,0.6950,674.10,768.29,753.75,1002.48
person,0.6632,878.61,751.10,1012.23,1076.87
person,0.6039,789.97,739.74,866.91,1029.10
car,0.5008,1085.60,725.69,1209.10,821.56
person,0.4800,97.33,790.06,202.34,1079.65
person,0.4662,587.22,770.65,657.69,984.33
car,0.3242,1187.92,741.53,1259.72,776.40
person,0.3053,719.22,780.52,805.70,1014.16
person,0.2816,840.71,744.04,906.43,961.33
car,0.2788,993.90,723.05,1078.28,829.63
person,0.2646,0.32,771.07,51.92,1024.89
car,0.2527,999.07,735.66,1052.96,833.08
