car,0.9014,1718.00,765.89,1919.32,933.49
car,0.8126,1338.14,752.98,1523.12,846.25
person,0.7505,932.20,821.17,1134.52,1080.00
person,0.7299,76.13,789.45,214.65,1080.00
person,0.6915,803.06,773.51,914.73,1071.78
person,0.6760,507.31,797.12,661.16,1079.86
person,0.6581,268.80,775.30,359.61,1068.32
person,0.5689,614.95,809.11,815.68,1080.00
car,0.5201,1582.73,750.53,1795.56,854.25
person,0.4814,1157.02,747.28,1255.00,971.81
handbag,0.4158,1205.88,798.01,1258.07,878.69
handbag,0.3924,45.13,926.37,98.96,1030.27
person,0.3534,1092.86,751.16,1151.43,909.82
person,0.3510,353.53,772.94,430.38,1029.74
car,0.3474,1280.95,752.23,1368.30,801.75
person,0.3375,420.88,732.48,503.04,1055.66
bus,0.3103,1525.99,580.24,1919.78,848.73
handbag,0.2873,47.09,950.48,93.91,1030.31
person,0.2750,0.00,726.47,58.41,1042.67
person,0.2742,221.31,753.01,293.05,1037.81
