car,0.8595,1503.46,768.48,1761.80,888.55
person,0.7499,961.14,818.76,1141.08,1079.05
person,0.7438,314.93,776.16,427.58,1077.75
person,0.7106,139.15,757.91,257.20,1079.89
person,0.7049,0.16,786.75,95.46,1079.39
car,0.7001,1319.26,760.05,1441.26,836.43
person,0.5824,784.87,810.51,929.26,1072.01
person,0.5722,651.71,799.71,792.85,1072.71
person,0.5721,1072.12,750.37,1173.63,971.23
person,0.5494,432.60,770.51,503.75,1007.29
person,0.5343,722.32,958.32,882.07,1080.00
person,0.4945,543.37,735.87,649.28,1068.21
handbag,0.3957,1039.53,920.66,1113.49,1026.99
person,0.3597,1212.03,744.58,1316.69,925.48
handbag,0.3294,1043.14,947.37,1111.01,1028.15
car,0.3043,1727.73,761.76,1916.64,862.81
person,0.2993,482.34,758.09,544.21,989.52
person,0.2929,43.86,734.41,140.06,1061.88
person,0.2741,252.21,765.47,333.33,990.81
