car,0.8140,1449.70,764.00,1628.72,863.19
person,0.7536,131.17,771.62,279.72,1080.00
person,0.7096,673.42,738.37,789.48,1080.00
person,0.6935,5.66,757.28,141.24,1080.00
person,0.6840,1072.16,808.40,1234.24,1079.26
car,0.6661,1340.43,761.12,1416.28,832.22
person,0.5871,533.01,731.65,668.85,1080.00
person,0.5638,1194.37,769.74,1271.39,969.80
car,0.5599,1803.45,767.08,1919.18,841.81
person,0.5270,881.17,821.88,1008.25,1074.30
person,0.5264,431.36,771.50,531.37,1048.73
person,0.4942,765.55,793.58,884.70,1060.50
person,0.4914,779.75,941.59,953.32,1080.00
bus,0.3647,1609.66,613.52,1820.54,851.10
person,0.2683,0.50,866.12,79.83,1079.23
person,0.2572,262.77,772.95,344.70,1056.56
person,0.2521,359.69,756.46,429.72,1052.83
