car,0.8622,1499.41,768.42,1746.96,887.34
person,0.7107,0.20,765.44,107.31,1079.79
person,0.7059,124.73,755.46,252.38,1080.00
car,0.6977,1299.90,758.70,1440.46,838.58
person,0.6835,322.64,774.87,432.93,1078.22
person,0.6505,961.56,813.98,1139.81,1079.15
person,0.5539,654.68,800.36,796.20,1076.56
person,0.5464,729.42,957.44,885.25,1080.00
person,0.5412,541.87,735.35,648.85,1067.11
person,0.5391,783.19,809.46,933.46,1072.94
handbag,0.5160,1040.03,918.34,1114.58,1026.92
person,0.4606,1074.58,751.50,1184.53,973.12
person,0.4409,433.41,777.07,503.86,1019.44
car,0.3946,1722.62,764.59,1916.94,864.46
handbag,0.3931,300.95,881.80,347.88,962.72
backpack,0.3696,252.92,816.13,319.69,905.21
handbag,0.3412,1042.69,947.89,1114.65,1028.14
person,0.3139,1216.28,744.32,1317.87,924.51
traffic light,0.2673,1565.91,547.00,1599.47,612.96
person,0.2642,490.43,757.96,545.53,1001.65
