bus,0.8425,1428.92,533.12,1919.53,854.13
person,0.7542,662.97,769.13,863.40,1078.04
car,0.6707,1350.40,743.50,1534.57,835.96
person,0.6641,817.23,856.62,1047.93,1078.58
person,0.6415,1095.89,737.83,1202.63,1016.34
person,0.6239,196.12,904.13,436.16,1080.00
person,0.5612,77.92,824.02,270.15,1076.81
person,0.5605,996.82,737.68,1096.98,1008.81
person,0.5375,343.15,823.41,522.83,1078.91
car,0.4329,1190.91,741.72,1253.31,788.85
bus,0.4102,1812.36,509.83,1919.24,803.89
person,0.4077,1015.98,727.54,1084.49,1006.53
person,0.4003,1.99,948.09,104.93,1080.00
person,0.3771,819.93,736.13,879.81,881.90
person,0.3471,486.43,801.54,604.58,1077.10
car,0.3259,1248.82,743.17,1353.96,791.82
person,0.2958,347.97,713.98,440.05,865.58
